id_municipio,nome_municipio,populacao
3110400,Camacho - MG,2934
3110509,Camanducaia - MG,21738
3110608,Cambuí - MG,29278
3110707,Cambuquira - MG,12816
3110806,Campanário - MG,3711
3110905,Campanha - MG,16565
3111002,Campestre - MG,21056
3111101,Campina Verde - MG,19738
3111150,Campo Azul - MG,3810
3111200,Campo Belo - MG,53866
3111309,Campo do Meio - MG,11658
3111408,Campo Florido - MG,8029
3111507,Campos Altos - MG,15356
3111606,Campos Gerais - MG,28703
3111705,Canaã - MG,4579
3111804,Canápolis - MG,12025
3111903,Cana Verde - MG,5612
3112000,Candeias - MG,14883
3112059,Cantagalo - MG,4498
3112109,Caparaó - MG,5424
3112208,Capela Nova - MG,4673
3112307,Capelinha - MG,37856
3112406,Capetinga - MG,6952
3112505,Capim Branco - MG,9679
3112604,Capinópolis - MG,16109
3112653,Capitão Andrade - MG,5420
3112703,Capitão Enéas - MG,15153
3112802,Capitólio - MG,8601
3112901,Caputira - MG,9287
3113008,Caraí - MG,23586
3113107,Caranaíba - MG,3200
3113206,Carandaí - MG,25327
3113305,Carangola - MG,32988
3113404,Caratinga - MG,91503
3113503,Carbonita - MG,9396
3113602,Careaçu - MG,6721
3113701,Carlos Chagas - MG,19007
3113800,Carmésia - MG,2617
3113909,Carmo da Cachoeira - MG,12158
3114006,Carmo da Mata - MG,11439
3114105,Carmo de Minas - MG,14769
3114204,Carmo do Cajuru - MG,22257
3114303,Carmo do Paranaíba - MG,30324
3114402,Carmo do Rio Claro - MG,21180
3114501,Carmópolis de Minas - MG,19144
3114550,Carneirinho - MG,9986
3114600,Carrancas - MG,4044
3114709,Carvalhópolis - MG,3560
3114808,Carvalhos - MG,4495
3114907,Casa Grande - MG,2260
3115003,Cascalho Rico - MG,3057
3115102,Cássia - MG,17739
3115201,Conceição da Barra de Minas - MG,3962
3115300,Cataguases - MG,74691
3115359,Catas Altas - MG,5330
3115409,Catas Altas da Noruega - MG,3629
3115458,Catuji - MG,6366
3115474,Catuti - MG,5008
3115508,Caxambu - MG,21703
3115607,Cedro do Abaeté - MG,1171
3115706,Central de Minas - MG,7017
3115805,Centralina - MG,10425
3115904,Chácara - MG,3121
3116001,Chalé - MG,5709
3116100,Chapada do Norte - MG,15368
3116159,Chapada Gaúcha - MG,13397
3116209,Chiador - MG,2702
3116308,Cipotânea - MG,6774
3116407,Claraval - MG,4810
3116506,Claro dos Poções - MG,7590
3116605,Cláudio - MG,28366
3116704,Coimbra - MG,7517
3116803,Coluna - MG,8907
3116902,Comendador Gomes - MG,3103
3117009,Comercinho - MG,7090
3117108,Conceição da Aparecida - MG,10261
3117207,Conceição das Pedras - MG,2811
3117306,Conceição das Alagoas - MG,27425
3117405,Conceição de Ipanema - MG,4570
3117504,Conceição do Mato Dentro - MG,17641
3117603,Conceição do Pará - MG,5480
3117702,Conceição do Rio Verde - MG,13590
3117801,Conceição dos Ouros - MG,11525
3117836,Cônego Marinho - MG,7595
3117876,Confins - MG,6657
3117900,Congonhal - MG,11813
3118007,Congonhas - MG,54196
3118106,Congonhas do Norte - MG,5044
3118205,Conquista - MG,6908
3118304,Conselheiro Lafaiete - MG,127539
3118403,Conselheiro Pena - MG,22892
3118502,Consolação - MG,1782
3118601,Contagem - MG,659070
3118700,Coqueiral - MG,9191
3118809,Coração de Jesus - MG,26592
3118908,Cordisburgo - MG,8883
3119005,Cordislândia - MG,3534
3119104,Corinto - MG,23797
3119203,Coroaci - MG,10040
3119302,Coromandel - MG,27982
3119401,Coronel Fabriciano - MG,109405
3119500,Coronel Murta - MG,9228
3119609,Coronel Pacheco - MG,3080
3119708,Coronel Xavier Chaves - MG,3426
3119807,Córrego Danta - MG,3241
3119906,Córrego do Bom Jesus - MG,3714
3119955,Córrego Fundo - MG,6290
3120003,Córrego Novo - MG,2814
3120102,Couto de Magalhães de Minas - MG,4396
3120151,Crisólita - MG,6646
3120201,Cristais - MG,12660
3120300,Cristália - MG,5960
3120409,Cristiano Otoni - MG,5145
3120508,Cristina - MG,10258
3120607,Crucilândia - MG,5014
3120706,Cruzeiro da Fortaleza - MG,4134
3120805,Cruzília - MG,15358
3120839,Cuparaque - MG,4960
3120870,Curral de Dentro - MG,7656
3120904,Curvelo - MG,79625
3121001,Datas - MG,5399
3121100,Delfim Moreira - MG,8035
3121209,Delfinópolis - MG,7098
3121258,Delta - MG,10291
3121308,Descoberto - MG,4996
3121407,Desterro de Entre Rios - MG,7232
3121506,Desterro do Melo - MG,2919
3121605,Diamantina - MG,47617
3121704,Diogo de Vasconcelos - MG,3814
3121803,Dionísio - MG,7852
3121902,Divinésia - MG,3411
3122009,Divino - MG,19884
3122108,Divino das Laranjeiras - MG,4984
3122207,Divinolândia de Minas - MG,7527
3122306,Divinópolis - MG,235977
3122355,Divisa Alegre - MG,6702
3122405,Divisa Nova - MG,5996
3122454,Divisópolis - MG,10820
3122470,Dom Bosco - MG,3699
3122504,Dom Cavati - MG,5097
3122603,Dom Joaquim - MG,4482
3122702,Dom Silvério - MG,5243
3122801,Dom Viçoso - MG,3007
3122900,Dona Euzébia - MG,6523
3123007,Dores de Campos - MG,10081
3123106,Dores de Guanhães - MG,5185
3123205,Dores do Indaiá - MG,13541
3123304,Dores do Turvo - MG,4289
3123403,Doresópolis - MG,1521
3123502,Douradoquara - MG,1905
3123528,Durandé - MG,7811
3123601,Elói Mendes - MG,27823
3123700,Engenheiro Caldas - MG,11064
3123809,Engenheiro Navarro - MG,7244
3123858,Entre Folhas - MG,5362
3123908,Entre Rios de Minas - MG,15214
3124005,Ervália - MG,18829
3124104,Esmeraldas - MG,70200
3124203,Espera Feliz - MG,24773
3124302,Espinosa - MG,31624
3124401,Espírito Santo do Dourado - MG,4673
3124500,Estiva - MG,11321
3124609,Estrela Dalva - MG,2361
3124708,Estrela do Indaiá - MG,3508
3124807,Estrela do Sul - MG,7936
3124906,Eugenópolis - MG,11218
3125002,Ewbank da Câmara - MG,3904
3125101,Extrema - MG,35474
3125200,Fama - MG,2379
3125309,Faria Lemos - MG,3262
3125408,Felício dos Santos - MG,4804
3125507,São Gonçalo do Rio Preto - MG,3161
3125606,Felisburgo - MG,7409
3125705,Felixlândia - MG,15235
3125804,Fernandes Tourinho - MG,3394
3125903,Ferros - MG,9949
3125952,Fervedouro - MG,10957
3126000,Florestal - MG,7386
3126109,Formiga - MG,67540
3126208,Formoso - MG,9431
3126307,Fortaleza de Minas - MG,4387
3126406,Fortuna de Minas - MG,2927
3126505,Francisco Badaró - MG,10343
3126604,Francisco Dumont - MG,5187
3126703,Francisco Sá - MG,26181
3126752,Franciscópolis - MG,5446
3126802,Frei Gaspar - MG,5891
3126901,Frei Inocêncio - MG,9555
3126950,Frei Lagonegro - MG,3469
3127008,Fronteira - MG,17701
3127057,Fronteira dos Vales - MG,4601
3127073,Fruta de Leite - MG,5441
3127107,Frutal - MG,58962
3127206,Funilândia - MG,4304
3127305,Galiléia - MG,6844
3127339,Gameleiras - MG,5122
3127354,Glaucilândia - MG,3136
3127370,Goiabeira - MG,3328
3127388,Goianá - MG,3940
3127404,Gonçalves - MG,4345
3127503,Gonzaga - MG,6145
3127602,Gouveia - MG,11833
3127701,Governador Valadares - MG,278685
3127800,Grão Mogol - MG,15779
3127909,Grupiara - MG,1389
3128006,Guanhães - MG,34057
3128105,Guapé - MG,14233
3128204,Guaraciaba - MG,10333
3128253,Guaraciama - MG,4954
3128303,Guaranésia - MG,19025
3128402,Guarani - MG,8903
3128501,Guarará - MG,3818
3128600,Guarda-Mor - MG,6591
3128709,Guaxupé - MG,51750
3128808,Guidoval - MG,7105
3128907,Guimarânia - MG,7971
3129004,Guiricema - MG,8442
3129103,Gurinhatã - MG,5704
3129202,Heliodora - MG,6524
3129301,Iapu - MG,10867
3129400,Ibertioga - MG,5033
3129509,Ibiá - MG,25035
3129608,Ibiaí - MG,8351
3129657,Ibiracatu - MG,5975
3129707,Ibiraci - MG,13687
3129806,Ibirité - MG,179015
3129905,Ibitiúra de Minas - MG,3483
3130002,Ibituruna - MG,2982
3130051,Icaraí de Minas - MG,11879
3130101,Igarapé - MG,42246
3130200,Igaratinga - MG,10709
3130309,Iguatama - MG,7971
3130408,Ijaci - MG,6488
3130507,Ilicínea - MG,12303
3130556,Imbé de Minas - MG,6865
3130606,Inconfidentes - MG,7297
3130655,Indaiabira - MG,7363
3130705,Indianópolis - MG,6829
3130804,Ingaí - MG,2757
3130903,Inhapim - MG,24204
3131000,Inhaúma - MG,6228
3131109,Inimutaba - MG,7467
3131158,Ipaba - MG,18438
3131208,Ipanema - MG,19717
3131307,Ipatinga - MG,261344
3131406,Ipiaçu - MG,4217
3131505,Ipuiúna - MG,10039
3131604,Iraí de Minas - MG,6944
3131703,Itabira - MG,119186
3131802,Itabirinha - MG,11446
3131901,Itabirito - MG,51281
3132008,Itacambira - MG,5353
3132107,Itacarambi - MG,18142
3132206,Itaguara - MG,13278
3132305,Itaipé - MG,12681
3132404,Itajubá - MG,96389
3132503,Itamarandiba - MG,34527
3132602,Itamarati de Minas - MG,4333
3132701,Itambacuri - MG,23212
3132800,Itambé do Mato Dentro - MG,2107
3132909,Itamogi - MG,10229
3133006,Itamonte - MG,15440
3133105,Itanhandu - MG,15236
3133204,Itanhomi - MG,12212
3133303,Itaobim - MG,21096
3133402,Itapagipe - MG,15102
3133501,Itapecerica - MG,21763
3133600,Itapeva - MG,9682
3133709,Itatiaiuçu - MG,11037
3133758,Itaú de Minas - MG,16014
3133808,Itaúna - MG,92561
3133907,Itaverava - MG,5470
3134004,Itinga - MG,14956
3134103,Itueta - MG,6039
3134202,Ituiutaba - MG,104067
3134301,Itumirim - MG,6048
3134400,Iturama - MG,38822
3134509,Itutinga - MG,3809
3134608,Jaboticatubas - MG,19858
3134707,Jacinto - MG,12329
3134806,Jacuí - MG,7681
3134905,Jacutinga - MG,25684
3135001,Jaguaraçu - MG,3124
3135050,Jaíba - MG,38413
3135076,Jampruca - MG,5378
3135100,Janaúba - MG,71265
3135209,Januária - MG,67628
3135308,Japaraíba - MG,4314
3135357,Japonvar - MG,8556
3135407,Jeceaba - MG,4973
3135456,Jenipapo de Minas - MG,7645
3135506,Jequeri - MG,12460
3135605,Jequitaí - MG,7597
3135704,Jequitibá - MG,5215
3135803,Jequitinhonha - MG,25305
3135902,Jesuânia - MG,4795
3136009,Joaíma - MG,15410
3136108,Joanésia - MG,4674
3136207,João Monlevade - MG,79387
3136306,João Pinheiro - MG,48561
3136405,Joaquim Felício - MG,4662
3136504,Jordânia - MG,10780
3136520,José Gonçalves de Minas - MG,4516
3136553,José Raydan - MG,4938
3136579,Josenópolis - MG,4844
3136603,Nova União - MG,5718
3136652,Juatuba - MG,26484
3136702,Juiz de Fora - MG,564310
3136801,Juramento - MG,4316
3136900,Juruaia - MG,10441
3136959,Juvenília - MG,5733
3137007,Ladainha - MG,18026
3137106,Lagamar - MG,7627
3137205,Lagoa da Prata - MG,51601
3137304,Lagoa dos Patos - MG,4124
3137403,Lagoa Dourada - MG,12953
3137502,Lagoa Formosa - MG,17991
3137536,Lagoa Grande - MG,9454
3137601,Lagoa Santa - MG,63359
3137700,Lajinha - MG,19928
3137809,Lambari - MG,20719
3137908,Lamim - MG,3404
3138005,Laranjal - MG,6786
3138104,Lassance - MG,6522
3138203,Lavras - MG,102728
3138302,Leandro Ferreira - MG,3233
3138351,Leme do Prado - MG,4915
3138401,Leopoldina - MG,52532
3138500,Liberdade - MG,5109
3138609,Lima Duarte - MG,16671
3138625,Limeira do Oeste - MG,7481
3138658,Lontra - MG,9008
3138674,Luisburgo - MG,6275
3138682,Luislândia - MG,6680
3138708,Luminárias - MG,5454
3138807,Luz - MG,18172
3138906,Machacalis - MG,7110
3139003,Machado - MG,41844
3139102,Madre de Deus de Minas - MG,5087
3139201,Malacacheta - MG,18700
3139250,Mamonas - MG,6532
3139300,Manga - MG,18594
3139409,Manhuaçu - MG,89256
3139508,Manhumirim - MG,22608
3139607,Mantena - MG,27640
3139706,Maravilhas - MG,7904
3139805,Mar de Espanha - MG,12725
3139904,Maria da Fé - MG,14136
3140001,Mariana - MG,60142
3140100,Marilac - MG,4134
3140159,Mário Campos - MG,15207
3140209,Maripá de Minas - MG,2959
3140308,Marliéria - MG,4044
3140407,Marmelópolis - MG,2784
3140506,Martinho Campos - MG,13330
3140530,Martins Soares - MG,8299
3140555,Mata Verde - MG,8526
3140605,Materlândia - MG,4482
3140704,Mateus Leme - MG,30798
3140803,Matias Barbosa - MG,14385
3140852,Matias Cardoso - MG,11050
3140902,Matipó - MG,18808
3141009,Mato Verde - MG,12508
3141108,Matozinhos - MG,37473
3141207,Matutina - MG,3758
3141306,Medeiros - MG,3771
3141405,Medina - MG,20882
3141504,Mendes Pimentel - MG,6446
3141603,Mercês - MG,10720
3141702,Mesquita - MG,5666
3141801,Minas Novas - MG,31471
3141900,Minduri - MG,3896
3142007,Mirabela - MG,13557
3142106,Miradouro - MG,10721
3142205,Miraí - MG,14913
3142254,Miravânia - MG,4861
3142304,Moeda - MG,4904
3142403,Moema - MG,7479
3142502,Monjolos - MG,2240
3142601,Monsenhor Paulo - MG,8648
3142700,Montalvânia - MG,15012
3142809,Monte Alegre de Minas - MG,20999
3142908,Monte Azul - MG,21017
3143005,Monte Belo - MG,13180
3143104,Monte Carmelo - MG,47682
3143153,Monte Formoso - MG,4889
3143203,Monte Santo de Minas - MG,21534
3143302,Montes Claros - MG,404804
3143401,Monte Sião - MG,23569
3143450,Montezuma - MG,8180
3143500,Morada Nova de Minas - MG,8815
3143609,Morro da Garça - MG,2488
3143708,Morro do Pilar - MG,3211
3143807,Munhoz - MG,6065
3143906,Muriaé - MG,108113
3144003,Mutum - MG,26997
3144102,Muzambinho - MG,20594
3144201,Nacip Raydan - MG,3219
3144300,Nanuque - MG,40839
3144359,Naque - MG,6939
3144375,Natalândia - MG,3314
3144409,Natércia - MG,4731
3144508,Nazareno - MG,8555
3144607,Nepomuceno - MG,26709
3144656,Ninheira - MG,10263
3144672,Nova Belém - MG,3255
3144706,Nova Era - MG,17607
3144805,Nova Lima - MG,93577
3144904,Nova Módica - MG,3627
3145000,Nova Ponte - MG,15280
3145059,Nova Porteirinha - MG,7504
3145109,Nova Resende - MG,16610
3145208,Nova Serrana - MG,99770
3145307,Novo Cruzeiro - MG,31326
3145356,Novo Oriente de Minas - MG,10731
3145372,Novorizonte - MG,5273
3145406,Olaria - MG,1775
3145455,Olhos-d'Água - MG,6018
3145505,Olímpio Noronha - MG,2765
3145604,Oliveira - MG,41529
3145703,Oliveira Fortes - MG,2136
3145802,Onça de Pitangui - MG,3144
3145851,Oratórios - MG,4647
3145877,Orizânia - MG,7954
3145901,Ouro Branco - MG,39121
3146008,Ouro Fino - MG,33481
3146107,Ouro Preto - MG,73994
3146206,Ouro Verde de Minas - MG,5954
3146255,Padre Carvalho - MG,6332
3146305,Padre Paraíso - MG,20052
3146404,Paineiras - MG,4510
3146503,Pains - MG,8270
3146552,Pai Pedro - MG,6084
3146602,Paiva - MG,1535
3146701,Palma - MG,6621
3146750,Palmópolis - MG,5671
3146909,Papagaios - MG,15543
3147006,Paracatu - MG,92430
3147105,Pará de Minas - MG,93101
3147204,Paraguaçu - MG,21418
3147303,Paraisópolis - MG,20940
3147402,Paraopeba - MG,24375
3147501,Passabém - MG,1664
3147600,Passa Quatro - MG,16294
3147709,Passa Tempo - MG,8112
3147808,Passa Vinte - MG,2048
3147907,Passos - MG,113998
3147956,Patis - MG,5942
3148004,Patos de Minas - MG,150833
3148103,Patrocínio - MG,90041
3148202,Patrocínio do Muriaé - MG,5652
3148301,Paula Cândido - MG,9557
3148400,Paulistas - MG,4849
3148509,Pavão - MG,8481
3148608,Peçanha - MG,17545
3148707,Pedra Azul - MG,24319
3148756,Pedra Bonita - MG,7065
3148806,Pedra do Anta - MG,3100
3148905,Pedra do Indaiá - MG,3969
3149002,Pedra Dourada - MG,2475
3149101,Pedralva - MG,11246
3149150,Pedras de Maria da Cruz - MG,11453
3149200,Pedrinópolis - MG,3626
3149309,Pedro Leopoldo - MG,63789
3149408,Pedro Teixeira - MG,1808
3149507,Pequeri - MG,3310
3149606,Pequi - MG,4379
3149705,Perdigão - MG,11249
3149804,Perdizes - MG,16009
3149903,Perdões - MG,21291
3149952,Periquito - MG,6847
3150000,Pescador - MG,4246
3150109,Piau - MG,2763
3150158,Piedade de Caratinga - MG,8426
3150208,Piedade de Ponte Nova - MG,4140
3150307,Piedade do Rio Grande - MG,4528
3150406,Piedade dos Gerais - MG,4955
3150505,Pimenta - MG,8631
3150539,Pingo-d'Água - MG,4894
3150570,Pintópolis - MG,7490
3150604,Piracema - MG,6421
3150703,Pirajuba - MG,6044
3150802,Piranga - MG,17618
3150901,Piranguçu - MG,5455
3151008,Piranguinho - MG,8550
3151107,Pirapetinga - MG,10731
3151206,Pirapora - MG,56208
3151305,Piraúba - MG,10816
3151404,Pitangui - MG,27755
3151503,Piumhi - MG,34456
3151602,Planura - MG,11968
3151701,Poço Fundo - MG,16734
3151800,Poços de Caldas - MG,166111
3151909,Pocrane - MG,8508
3152006,Pompéu - MG,31583
3152105,Ponte Nova - MG,59605
3152131,Ponto Chique - MG,4237
3152170,Ponto dos Volantes - MG,12061
3152204,Porteirinha - MG,37950
3152303,Porto Firme - MG,11208
3152402,Poté - MG,16491
3152501,Pouso Alegre - MG,148862
3152600,Pouso Alto - MG,5981
3152709,Prados - MG,8979
3152808,Prata - MG,27688
3152907,Pratápolis - MG,8642
3153004,Pratinha - MG,3573
3153103,Presidente Bernardes - MG,5398
3153202,Presidente Juscelino - MG,3676
3153301,Presidente Kubitschek - MG,3004
3153400,Presidente Olegário - MG,19377
3153509,Alto Jequitibá - MG,8333
3153608,Prudente de Morais - MG,10629
3153707,Quartel Geral - MG,3542
3153806,Queluzito - MG,1934
3153905,Raposos - MG,16277
3154002,Raul Soares - MG,23814
3154101,Recreio - MG,10514
3154150,Reduto - MG,7105
3154200,Resende Costa - MG,11459
3154309,Resplendor - MG,17398
3154408,Ressaquinha - MG,4798
3154457,Riachinho - MG,8138
3154507,Riacho dos Machados - MG,9487
3154606,Ribeirão das Neves - MG,331045
3154705,Ribeirão Vermelho - MG,4019
3154804,Rio Acima - MG,10203
3154903,Rio Casca - MG,13659
3155009,Rio Doce - MG,2599
3155108,Rio do Prado - MG,5167
3155207,Rio Espera - MG,5549
3155306,Rio Manso - MG,5783
3155405,Rio Novo - MG,8941
3155504,Rio Paranaíba - MG,12291
3155603,Rio Pardo de Minas - MG,30779
3155702,Rio Piracicaba - MG,14346
3155801,Rio Pomba - MG,17858
3155900,Rio Preto - MG,5467
3156007,Rio Vermelho - MG,12957
3156106,Ritápolis - MG,4648
3156205,Rochedo de Minas - MG,2289
3156304,Rodeiro - MG,7991
3156403,Romaria - MG,3547
3156452,Rosário da Limeira - MG,4566
3156502,Rubelita - MG,6198
3156601,Rubim - MG,10226
3156700,Sabará - MG,135421
3156809,Sabinópolis - MG,15525
3156908,Sacramento - MG,25989
3157005,Salinas - MG,41349
3157104,Salto da Divisa - MG,7007
3157203,Santa Bárbara - MG,30807
3157252,Santa Bárbara do Leste - MG,8113
3157278,Santa Bárbara do Monte Verde - MG,3117
3157302,Santa Bárbara do Tugúrio - MG,4454
3157336,Santa Cruz de Minas - MG,8541
3157377,Santa Cruz de Salinas - MG,4177
3157401,Santa Cruz do Escalvado - MG,4793
3157500,Santa Efigênia de Minas - MG,4438
3157609,Santa Fé de Minas - MG,3866
3157658,Santa Helena de Minas - MG,6345
3157708,Santa Juliana - MG,13743
3157807,Santa Luzia - MG,218147
3157906,Santa Margarida - MG,16111
3158003,Santa Maria de Itabira - MG,10836
3158102,Santa Maria do Salto - MG,5248
3158201,Santa Maria do Suaçuí - MG,14620
3158300,Santana da Vargem - MG,7128
3158409,Santana de Cataguases - MG,3853
3158508,Santana de Pirapama - MG,7696
3158607,Santana do Deserto - MG,3971
3158706,Santana do Garambéu - MG,2438
3158805,Santana do Jacaré - MG,4807
3158904,Santana do Manhuaçu - MG,8681
3158953,Santana do Paraíso - MG,33934
3159001,Santana do Riacho - MG,4274
3159100,Santana dos Montes - MG,3789
3159209,Santa Rita de Caldas - MG,8974
3159308,Santa Rita de Jacutinga - MG,4905
3159357,Santa Rita de Minas - MG,7155
3159407,Santa Rita de Ibitipoca - MG,3449
3159506,Santa Rita do Itueto - MG,5522
3159605,Santa Rita do Sapucaí - MG,42751
3159704,Santa Rosa da Serra - MG,3343
3159803,Santa Vitória - MG,19608
3159902,Santo Antônio do Amparo - MG,18434
3160009,Santo Antônio do Aventureiro - MG,3602
3160108,Santo Antônio do Grama - MG,3937
3160207,Santo Antônio do Itambé - MG,3877
3160306,Santo Antônio do Jacinto - MG,11677
3160405,Santo Antônio do Monte - MG,28054
3160454,Santo Antônio do Retiro - MG,7256
3160504,Santo Antônio do Rio Abaixo - MG,1770
3160603,Santo Hipólito - MG,3109
3160702,Santos Dumont - MG,46555
3160801,São Bento Abade - MG,5220
3160900,São Brás do Suaçuí - MG,3721
3160959,São Domingos das Dores - MG,5630
3161007,São Domingos do Prata - MG,17393
3161056,São Félix de Minas - MG,3377
3161106,São Francisco - MG,56163
3161205,São Francisco de Paula - MG,6535
3161304,São Francisco de Sales - MG,6200
3161403,São Francisco do Glória - MG,4889
3161502,São Geraldo - MG,12164
3161601,São Geraldo da Piedade - MG,4015
3161650,São Geraldo do Baixio - MG,3963
3161700,São Gonçalo do Abaeté - MG,6923
3161809,São Gonçalo do Pará - MG,12218
3161908,São Gonçalo do Rio Abaixo - MG,10818
3162005,São Gonçalo do Sapucaí - MG,25332
3162104,São Gotardo - MG,35145
3162203,São João Batista do Glória - MG,7407
3162252,São João da Lagoa - MG,4896
3162302,São João da Mata - MG,2753
3162401,São João da Ponte - MG,25235
3162450,São João das Missões - MG,12899
3162500,São João del Rei - MG,89653
3162559,São João do Manhuaçu - MG,11440
3162575,São João do Manteninha - MG,5798
3162609,São João do Oriente - MG,7553
3162658,São João do Pacuí - MG,4389
3162708,São João do Paraíso - MG,23524
3162807,São João Evangelista - MG,15781
3162906,São João Nepomuceno - MG,26272
3162922,São Joaquim de Bicas - MG,30989
3162948,São José da Barra - MG,7371
3162955,São José da Lapa - MG,23385
3163003,São José da Safira - MG,4255
3163102,São José da Varginha - MG,4927
3163201,São José do Alegre - MG,4183
3163300,São José do Divino - MG,3865
3163409,São José do Goiabal - MG,5454
3163508,São José do Jacuri - MG,6477
3163607,São José do Mantimento - MG,2775
3163706,São Lourenço - MG,45488
3163805,São Miguel do Anta - MG,6933
3163904,São Pedro da União - MG,4709
3164001,São Pedro dos Ferros - MG,7858
3164100,São Pedro do Suaçuí - MG,5291
3164209,São Romão - MG,12139
3164308,São Roque de Minas - MG,7026
3164407,São Sebastião da Bela Vista - MG,5455
3164431,São Sebastião da Vargem Alegre - MG,2991
3164472,São Sebastião do Anta - MG,6479
3164506,São Sebastião do Maranhão - MG,10129
3164605,São Sebastião do Oeste - MG,6684
3164704,São Sebastião do Paraíso - MG,70450
3164803,São Sebastião do Rio Preto - MG,1520
3164902,São Sebastião do Rio Verde - MG,2231
3165008,São Tiago - MG,10922
3165107,São Tomás de Aquino - MG,7042
3165206,São Tomé das Letras - MG,7056
3165305,São Vicente de Minas - MG,7687
3165404,Sapucaí-Mirim - MG,6869
3165503,Sardoá - MG,6236
3165537,Sarzedo - MG,32069
3165552,Setubinha - MG,12134
3165560,Sem-Peixe - MG,2661
3165578,Senador Amaral - MG,5352
3165602,Senador Cortes - MG,2007
3165701,Senador Firmino - MG,7764
3165800,Senador José Bento - MG,1545
3165909,Senador Modestino Gonçalves - MG,4209
3166006,Senhora de Oliveira - MG,5786
3166105,Senhora do Porto - MG,3527
3166204,Senhora dos Remédios - MG,10451
3166303,Sericita - MG,7319
3166402,Seritinga - MG,1848
3166501,Serra Azul de Minas - MG,4293
3166600,Serra da Saudade - MG,786
3166709,Serra dos Aimorés - MG,8685
3166808,Serra do Salitre - MG,11493
3166907,Serrania - MG,7670
3166956,Serranópolis de Minas - MG,4752
3167004,Serranos - MG,1970
3167103,Serro - MG,20993
3167202,Sete Lagoas - MG,237286
3167301,Silveirânia - MG,2258
3167400,Silvianópolis - MG,6227
3167509,Simão Pereira - MG,2612
3167608,Simonésia - MG,19528
3167707,Sobrália - MG,5594
3167806,Soledade de Minas - MG,6112
3167905,Tabuleiro - MG,3792
3168002,Taiobeiras - MG,33858
3168051,Taparuba - MG,3119
3168101,Tapira - MG,4711
3168200,Tapiraí - MG,1879
3168309,Taquaraçu de Minas - MG,4055
3168408,Tarumirim - MG,14350
3168507,Teixeiras - MG,11650
3168606,Teófilo Otoni - MG,140235
3168705,Timóteo - MG,89090
3168804,Tiradentes - MG,7886
3168903,Tiros - MG,6539
3169000,Tocantins - MG,16602
3169059,Tocos do Moji - MG,4093
3169109,Toledo - MG,6217
3169208,Tombos - MG,8201
3169307,Três Corações - MG,78913
3169356,Três Marias - MG,31984
3169406,Três Pontas - MG,56546
3169505,Tumiritinga - MG,6698
3169604,Tupaciguara - MG,25253
3169703,Turmalina - MG,19797
3169802,Turvolândia - MG,5008
3169901,Ubá - MG,114265
3170008,Ubaí - MG,12466
3170057,Ubaporanga - MG,12449
3170107,Uberaba - MG,330361
3170206,Uberlândia - MG,683247
3170305,Umburatiba - MG,2626
3170404,Unaí - MG,83808
3170438,União de Minas - MG,4325
3170479,Uruana de Minas - MG,3267
3170503,Urucânia - MG,10371
3170529,Urucuia - MG,16547
3170578,Vargem Alegre - MG,6491
3170602,Vargem Bonita - MG,2158
3170651,Vargem Grande do Rio Pardo - MG,4987
3170701,Varginha - MG,134477
3170750,Varjão de Minas - MG,7071
3170800,Várzea da Palma - MG,39173
3170909,Varzelândia - MG,19335
3171006,Vazante - MG,20537
3171030,Verdelândia - MG,9265
3171071,Veredinha - MG,5712
3171105,Veríssimo - MG,3951
3171154,Vermelho Novo - MG,4832
3171204,Vespasiano - MG,125376
3171303,Viçosa - MG,78286
3171402,Vieiras - MG,3629
3171501,Mathias Lobato - MG,3227
3171600,Virgem da Lapa - MG,13764
3171709,Virgínia - MG,8685
3171808,Virginópolis - MG,10537
3171907,Virgolândia - MG,5420
3172004,Visconde do Rio Branco - MG,42149
3172103,Volta Grande - MG,5243
3172202,Wenceslau Braz - MG,2558
3200102,Afonso Cláudio - ES,30720
3200136,Águia Branca - ES,9653
3200169,Água Doce do Norte - ES,11131
3200201,Alegre - ES,30568
3200300,Alfredo Chaves - ES,14566
3200359,Alto Rio Novo - ES,7798
3200409,Anchieta - ES,28736
3200508,Apiacá - ES,7580
3200607,Aracruz - ES,99305
3200706,Atílio Vivácqua - ES,11765
3200805,Baixo Guandu - ES,30862
3200904,Barra de São Francisco - ES,44315
3201001,Boa Esperança - ES,14982
3201100,Bom Jesus do Norte - ES,9910
3201159,Brejetuba - ES,12381
3201209,Cachoeiro de Itapemirim - ES,207324
3201308,Cariacica - ES,378603
3201407,Castelo - ES,37317
3201506,Colatina - ES,121580
3201605,Conceição da Barra - ES,30849
3201704,Conceição do Castelo - ES,12638
3201803,Divino de São Lourenço - ES,4338
3201902,Domingos Martins - ES,33711
3202009,Dores do Rio Preto - ES,6727
3202108,Ecoporanga - ES,23014
3202207,Fundão - ES,21061
3202256,Governador Lindenberg - ES,12535
3202306,Guaçuí - ES,30607
3202405,Guarapari - ES,122982
3202454,Ibatiba - ES,25732
3202504,Ibiraçu - ES,12365
3202553,Ibitirama - ES,8919
3202603,Iconha - ES,13745
3202652,Irupi - ES,13226
3202702,Itaguaçu - ES,14109
3202801,Itapemirim - ES,34032
3202900,Itarana - ES,10619
3203007,Iúna - ES,29030
3203056,Jaguaré - ES,29904
3203106,Jerônimo Monteiro - ES,11744
